Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  08/1967;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  09/1967;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 18.5; 31.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;31.5;50.0
  10/1967; 12.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  7.0;  0.0;  0.0;  0.0;  0.0;  0.0;  9.1;  0.0;  0.0; 44.2;  9.0;  0.0;  0.0; 38.2; 27.5; 21.3; 19.2; 39.1;0.0;0.0;0.0;44.2;226.9
  11/1967;  0.0;  4.0;  2.1; 17.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.0;  3.0; 17.0;  0.0;  0.0;  0.0; 17.8;  0.0;  0.0;  0.0;  0.0; 10.8; 31.5; 24.2;  0.0;  8.6; 30.0;  2.6;0.0;0.0;---;31.5;172.9
  12/1967;  0.0;  0.0;  0.0;  2.5; 26.1;  0.0;  0.0;  0.0; 17.3;  0.0; 20.1;  0.0;  0.0;  0.0; 20.6;  6.5;  0.0; 31.1; 13.2;  0.0; 20.5;  6.5; 15.1;  5.2;  6.4;  0.0; 26.5;  6.7;9.5;14.3;0.0;31.1;248.1
  01/1968;  0.0; 15.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 25.2; 18.5; 10.3;  0.0; 31.5;  3.1;  5.2; 11.5;  9.8;  0.0;  0.0;  0.0; 17.2;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.7;0.0;31.5;148.3
  02/1968; 60.6;  1.0;  0.0;  0.0;  3.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.2; 25.1; 26.5;  0.0;  3.5;  9.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 31.5;  0.0;  0.0;  0.0;  2.5;0.0;---;---;60.6;167.3
  03/1968;  0.0;  0.0;  0.0; 10.5;  0.0;  0.0;  0.0; 15.5;  0.0;  6.0;  0.0; 10.2;  1.5; 17.2; 39.1; 37.2;  0.0;  0.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;39.1;137.7
  04/1968;  2.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 48.1;  0.0;  9.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;48.1;59.8
  05/1968;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  5.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;5.3;5.3
  06/1968;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;0.0;0.0
  07/1968;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  6.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;6.0;9.0
  08/1968;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 23.1; 15.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;11.2;23.1;49.5
  09/1968;  0.0;  0.0;  0.0; 10.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  7.1;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.3;---;10.5;17.9
  10/1968;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 13.8; 48.2;  7.8; 13.0;  0.0;  0.0;  2.2; 13.1;  0.0;  0.0;  0.0;  0.0; 15.3;3.1;6.1;0.0;48.2;122.6
  11/1968;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 15.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 32.0;  5.2;  2.0;  0.0;  0.0;  0.0;  0.0;  6.4;  0.0; 14.2; 34.4;7.2;17.5;---;34.4;133.9
  12/1968;  0.0; 25.5; 34.5; 20.1;  0.0;  0.0;  8.1;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 53.2;  3.3;  0.0; 12.2;  3.1;  0.0;  0.0;  0.0;  0.0;  0.0;  3.1;  0.0;0.0;0.0;0.0;53.2;163.1
  01/1969;  0.0;  0.0; 34.0;  0.0;  0.0;  0.0;  0.0;  4.2;  0.0;  0.0;  0.0;  0.0;  2.0;  0.0;  0.0;  5.2; 20.0; 24.7;  0.0;  0.0;  0.0;  0.0; 21.5; 37.0;  0.0;  0.0;  0.0;  0.0;2.0;5.0;0.0;37.0;155.6
  02/1969;  0.0;  0.0; 22.2;  0.0;  0.0;  0.0;  5.6;  0.0; 36.0;  0.8;  0.0;  0.0;  0.0;  0.0;  0.0;  8.0;  5.0;  5.5;  0.0;  7.9;  1.0;  0.0;  0.0;  0.0;  0.0;  5.0;  0.0;  0.0;---;---;---;36.0;97.0
  03/1969; 22.0;  0.0;  0.0;  0.0; 26.3; 31.6;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 17.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  6.5;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;1.5;5.0;31.6;110.1
  04/1969;  0.0;  0.0;  0.0;  0.0;  6.5; 31.4;  0.0;  2.0;  0.0;  0.0;  0.0;  0.0;  0.0; 31.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.5;0.0;0.0;---;31.4;71.4
  05/1969;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;11.0;0.0;11.0;11.0
  06/1969;  0.0;  0.0; 37.7;  2.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;37.7;40.4
  07/1969;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  08/1969;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  2.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;2.0;2.0
  09/1969;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 15.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;4.7;---;15.2;19.9
  10/1969; 22.0;  0.0;  2.5; 10.5;  6.2;  0.0;  0.0;  0.0;  0.0; 15.8; 15.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  6.4; 20.0;  0.0;  0.0; 17.0;  1.6;  0.0;  0.0;  0.0; 26.4;0.0;0.0;28.4;28.4;172.5
  11/1969;  0.0;  0.0;  0.0;  0.0;  0.0; 21.5;  0.0;  0.0;  0.0; 41.5; 10.3; 11.4; 35.0;  0.6;  0.0;  5.0;  0.0; 18.0;  2.5;  9.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;1.5;24.8;---;41.5;181.5
  12/1969;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 13.2;  0.0; 32.6; 13.7; 29.2;  0.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 36.7;  0.0;  7.0;  0.0;  0.0;  0.0;  0.0;0.0;35.0;19.4;36.7;187.2
  01/1970;  3.4;  0.0;  0.0; 17.8;  0.0;  0.0;  0.0;  0.0; 18.2;  0.0;  0.0;  0.0;  0.0;  0.0; 47.8; 39.4; 18.6; 32.8;  4.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  2.7;13.4;30.6;0.0;47.8;229.4
  02/1970;  0.0;  0.0;  0.0; 18.2; 11.8;  4.9;  7.8;  8.2; 10.7;  4.6; 19.4; 31.0; 27.8;  0.0;  3.4; 53.6;  9.4; 44.7;  0.0; 32.4; 20.6; 53.2;  4.7; 30.5;  0.0;  0.0;  0.0;  0.0;---;---;---;53.6;396.9
  03/1970;  0.0;  7.2;  0.0;  0.0;  6.9;  0.0;  0.0;  0.0;  0.0;  0.0;  9.4;  0.0;  0.0; 28.7;  0.0;  4.3; 12.4;  6.6;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  6.3;0.0;0.0;13.5;28.7;95.3
  04/1970;  0.0;  0.0;  4.4;  0.0;  0.0; 17.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.1;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;11.7;3.6;---;17.4;45.2
  05/1970;  4.6;  0.0;  0.0;  0.0;  0.0;  0.0; 13.7; 10.6;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.7;  0.0;  4.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;13.7;38.0
  06/1970;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 17.6;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;17.6;17.6
  07/1970;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.7;  0.0; 16.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;16.4;21.1
  08/1970;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.5;  0.0;0.3;17.8;0.0;17.8;21.6
  09/1970;  0.0;  0.0;  0.0;  0.0;  0.0;  9.0;  0.0;  0.0;  2.2;  0.0;  0.0;  0.0;  0.0;  0.0;  7.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.8;  0.0; 25.8;0.0;0.0;---;25.8;49.0
  10/1970; 17.4; 27.6;  2.0;  0.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 16.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 20.6;  0.0; 43.8;  3.7;  0.0;  2.2;  0.0;  0.0;  0.0;  1.4;9.6;0.0;0.0;43.8;145.1
  11/1970;  0.0; 22.4;  0.0;  0.0;  0.0;  0.0;  0.0; 42.6;  0.0;  0.0; 49.6;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 18.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 13.9;0.0;0.0;---;49.6;146.5
  12/1970;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 30.7;  0.0;  0.6;  0.0;  6.7;  0.0; 11.2; 13.4; 17.7;  0.0;  7.3; 17.6;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;9.4;0.0;30.7;114.6
  01/1971;  0.0;  0.0;  0.8; 19.8;  0.0;  0.6;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 13.0; 25.6;  0.0;  0.0;  1.3;  4.8;  0.0;  4.6; 11.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.1;4.2;0.0;2.3;25.6;91.9
  02/1971;  0.0;  0.0;  0.0;  0.0;  0.0; 63.4;  9.6;  8.4;  0.0; 19.8;  0.0;  0.0; 13.2;  0.0;  8.8;  0.0;  0.0;  0.0;  2.8;  0.0; 39.8;  0.0;  0.0;  0.0; 18.4;  3.4;  0.0; 23.5;---;---;---;63.4;211.1
  03/1971;  0.0;  0.0;  0.0;  0.0; 38.4; 82.6;  0.0;  2.3;  4.4; 12.2; 39.6;  9.5;  0.0;  3.3;  0.0;  8.3;  0.0;  0.0; 16.9;  0.0;  7.5;  0.0;  6.8;  0.0; 32.4; 37.8;  2.4;  8.3;0.0;0.0;0.0;82.6;312.7
  04/1971;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  2.2;  0.0;  0.0;  0.0;  5.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;5.3;7.5
  05/1971;  0.0;  7.8;  2.2; 14.4;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 12.2;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;14.4;36.6
  06/1971;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 13.4; 16.8;  5.4;  0.0; 14.6;  0.0;  2.2; 17.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;17.5;69.9
  07/1971;  0.0;  0.0;  0.0;  2.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;25.7;4.6;0.0;25.7;33.1
  08/1971;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  09/1971;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 17.4;  0.0;  0.0; 33.0;  0.0;  0.0;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
